Geneid,Entity,Symbol,0_R1,0_R2,0_R3,6_R1,6_R2,6_R3,12_R1,12_R2,12_R3,18_R1,18_R2,18_R3,Temporal_Class
gene-PA4080,host,gene-PA4080,5.262690188904886,5.8664680569332965,5.5909869805108565,4.969813299576001,5.777652323222656,5.214935757608986,4.406719247264253,4.962844630259907,5.030437921392435,4.532599493153256,4.9344739331306915,4.90527477843843,early
gene-PA0517,host,nirC,7.311886164077165,7.216709486709457,9.347838885161817,6.943122422819428,7.02108396428914,8.508354242749032,6.60934924316738,7.204892510204673,7.6676260915849905,7.799753318287247,7.417580402414544,7.5126175446745105,early
gene-PA0382,host,micA,6.298949246855942,6.222576268071369,6.324358962381311,6.927557906278317,7.994969522697877,7.682943169878292,6.748759547491679,7.329093736246592,6.885509670034818,6.778784897685177,6.86171134048073,7.062191632286556,early
gene-PA4189,host,gene-PA4189,4.189654742026425,4.51085950651685,4.624972813284271,3.6635616461296463,4.2626798770413155,3.970291913552122,3.1354942159291497,3.6888794541139363,3.6635616461296463,3.295836866004329,3.7612001156935624,3.4657359027997265,early
gene-PA0821,host,gene-PA0821,6.371611847231857,7.247080584585756,6.977281341630747,5.902633333401366,6.56244409369372,6.035481432524756,5.488937726156687,6.061456918928017,6.095824562432225,5.717027701406222,6.0844994130751715,5.849324779946859,early
gene-PA3821,host,secD,8.239329427901795,7.915348169263078,7.98139158158007,8.465478755729558,9.543879740512757,9.529448434427817,8.91918561004543,9.363747918605496,9.145054905277552,8.798454696065095,9.205026277152413,9.452187908084165,early
gene-PA1267,host,gene-PA1267,3.5553480614894135,3.871201010907891,3.4965075614664802,3.295836866004329,4.418840607796598,3.713572066704308,2.8903717578961645,4.0943445622221,3.6375861597263857,2.5649493574615367,3.295836866004329,2.772588722239781,early
gene-PA3638,host,gene-PA3638,5.796057750765372,6.246106765481563,6.133398042996649,5.7899601708972535,6.556778356158042,6.762729506931879,5.762051382780177,6.507277712385012,6.52649485957079,6.226536669287466,6.376726947898627,6.484635235635252,middle
gene-PA2941,host,gene-PA2941,5.579729825986222,5.780743515792329,5.147494476813453,5.220355825078324,5.971261839790462,5.594711379601839,4.962844630259907,5.493061443340548,5.375278407684165,5.181783550292085,5.488937726156687,5.332718793265369,early
gene-PA2449,host,gene-PA2449,6.52795791762255,6.461468176353717,6.3473892096560105,6.2766434893416445,7.122059881629142,6.725033642166843,6.18826412308259,6.556778356158042,6.329720905522696,6.289715570908998,6.5722825426940075,6.641182169740591,early
gene-PA2221,host,gene-PA2221,4.653960350157523,5.638354669333745,5.583496308781699,4.30406509320417,4.787491742782046,4.07753744390572,3.8501476017100584,3.970291913552122,3.912023005428146,3.8918202981106265,4.564348191467836,4.189654742026425,early
gene-PA1509,host,gene-PA1509,6.431331081933479,7.149916836132109,6.704414354964107,6.539585955617669,6.626717749249025,5.645446897643238,6.0473721790462776,6.042632833682381,5.659482215759621,6.202535517187923,5.902633333401366,5.817111159963204,early
gene-PA0507,host,gene-PA0507,4.812184355372417,5.638354669333745,5.5093883366279774,4.584967478670572,6.411818267709897,6.0014148779611505,4.48863636973214,5.71042701737487,5.455321115357702,4.204692619390966,5.4510384535657,5.298317366548036,early
gene-PA2146,host,gene-PA2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA5552,host,glmU,7.767263996757308,7.692569648067906,7.698029170272805,7.447751280047908,7.498315870766981,7.074116816197362,7.430114138561801,7.343426229147367,7.81156848934518,7.700747794511798,7.905072849498666,7.7664168980196555,late
gene-PA0876,host,gene-PA0876,6.660575149839686,7.684783943522785,7.4413203897176174,6.359573868672378,6.85751406254539,6.194405391104672,5.981414211254481,6.269096283706261,6.580639137284949,6.208590026096629,6.285998094508865,6.222576268071369,early
gene-PA4802,host,gene-PA4802,4.276666119016055,4.3694478524670215,5.093750200806762,4.060443010546419,4.700480365792417,4.51085950651685,3.4657359027997265,4.430816798843313,4.812184355372417,3.8501476017100584,4.0943445622221,4.204692619390966,early
gene-PA2743,host,infC,10.463160481696102,10.436436637789742,10.39821428171237,10.55711397493379,11.166031106219844,10.794727107543425,10.832042767230265,10.951209974200845,10.672947415945236,10.859383539002643,10.95764277558904,10.955322649645309,early
gene-PA5512,host,mifS,5.666426688112432,5.902633333401366,6.1675164908883415,5.666426688112432,6.371611847231857,6.142037405587356,5.272999558563747,6.052089168924417,6.352629396319567,5.488937726156687,5.720311776607412,6.091309882077698,early
gene-PA4192,host,gene-PA4192,3.2188758248682006,3.2188758248682006,3.258096538021482,3.1780538303479458,3.871201010907891,3.58351893845611,3.258096538021482,3.4965075614664802,3.4965075614664802,2.995732273553991,3.4657359027997265,3.5553480614894135,early
gene-PA1819,host,gene-PA1819,6.593044534142437,6.955592608396297,6.82001636467413,6.318968113746434,6.947937068614969,6.4425401664681985,5.976350909297934,6.470799503782602,6.467698726104354,6.182084906716632,6.542471960506805,6.395261598115449,early
gene-PA5486,host,gene-PA5486,5.556828061699537,6.040254711277414,5.921578419643816,5.697093486505405,6.184148890937483,5.666426688112432,5.313205979041787,5.808142489980444,5.583496308781699,5.342334251964811,5.683579767338681,5.811140992976701,early
gene-PA2402,host,gene-PA2402,6.320768294250582,6.914730892718563,6.7464121285733745,5.8664680569332965,6.481577129276431,6.035481432524756,5.484796933490655,6.037870919922137,5.8944028342648505,5.673323267171493,6.236369590203704,6.0867747269123065,early
gene-PA2074,host,gene-PA2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA1925,host,gene-PA1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA5145,host,gene-PA5145,5.877735781779639,6.343880434126331,6.056784013228625,5.351858133476067,6.322565239927284,5.75890177387728,5.181783550292085,5.6937321388027,5.752572638825633,5.225746673713202,5.786897381366708,5.564520407322694,early
gene-PA2089,host,gene-PA2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA4145a,host,gene-PA4145a,4.343805421853684,5.198497031265826,4.6913478822291435,4.276666119016055,5.1647859739235145,4.68213122712422,3.912023005428146,4.663439094112067,4.672828834461906,4.0943445622221,4.418840607796598,4.564348191467836,early
gene-PA3444,host,gene-PA3444,3.8918202981106265,3.8918202981106265,3.367295829986474,3.4965075614664802,3.8501476017100584,2.9444389791664403,3.4657359027997265,2.995732273553991,2.8903717578961645,3.4011973816621555,3.1354942159291497,3.332204510175204,early
gene-PA3036,host,gene-PA3036,4.276666119016055,4.9344739331306915,4.290459441148391,4.02535169073515,4.574710978503383,4.204692619390966,2.995732273553991,3.970291913552122,4.248495242049359,3.295836866004329,3.912023005428146,4.204692619390966,early
gene-PA5446,host,gene-PA5446,10.232719354644704,10.881776080638101,10.230774879580268,9.411810747608898,10.118356967398093,8.213110697596676,9.131838143821225,8.90720619496548,7.820439515262181,9.907579170439382,9.614804979750764,7.894318063841624,early
gene-PA3436,host,gene-PA3436,4.663439094112067,5.087596335232384,5.683579767338681,6.131226489483141,6.851184927493743,5.673323267171493,5.187385805840755,5.703782474656201,4.787491742782046,4.564348191467836,5.365976015021851,4.248495242049359,early
gene-PA0827,host,gene-PA0827,5.043425116919247,5.4116460518550396,5.318119993844216,4.1588830833596715,5.231108616854587,5.087596335232384,4.2626798770413155,4.736198448394496,5.10594547390058,4.290459441148391,4.770684624465665,4.812184355372417,early
gene-PA0296,host,spuI,7.662937850461535,8.417814747435958,8.22040309993373,7.5883236773352225,8.195885391314796,7.830822995135316,7.239214973779806,8.044626279767337,8.427487278331744,7.284134806195205,7.941651252930556,7.993282328101591,middle
gene-PA3637,host,pyrG,9.008346579384707,8.839856232763264,8.774003600200931,9.498072443178005,10.186822690744211,9.800679332554447,9.213236175088209,9.526901403978341,8.959954084268098,9.233763886919771,9.21890360263667,9.469622969906265,early
gene-PA2265,host,gene-PA2265,7.7266536648476425,7.774015077250727,7.403670290012373,7.3427791893318455,7.847371836159788,7.410347097821024,7.1808311990445555,7.400620577371135,6.584791392385716,6.903747257584598,7.224753405767971,6.7464121285733745,early
gene-PA3578,host,gene-PA3578,6.255750041753367,7.093404625868766,6.727431724850855,6.470799503782602,6.964135612418245,6.522092798170152,6.063785208687608,6.428105272684596,6.431331081933479,6.1903154058531475,6.45833828334479,6.507277712385012,early
gene-PA1482,host,ccmH,7.15305163493748,7.020190708311925,6.897704943128636,7.0431599159883405,6.96979066990159,7.234898420314831,6.954638864880987,7.0326242610280065,6.805722553416985,6.75110146893676,6.931471805599453,6.71295620067707,middle
gene-PA3317,host,gene-PA3317,5.332718793265369,5.84354441703136,5.327876168789581,5.123963979403259,5.68697535633982,5.730099782973574,4.890349128221754,5.407171771460119,5.799092654460526,5.0238805208462765,5.365976015021851,5.501258210544727,early
gene-PA3447,host,gene-PA3447,3.58351893845611,4.30406509320417,3.6635616461296463,2.772588722239781,3.4011973816621555,2.5649493574615367,2.772588722239781,2.3978952727983707,3.295836866004329,3.1780538303479458,2.995732273553991,2.6390573296152584,early
gene-PA0639,host,gene-PA0639,6.517671272912275,6.144185634125646,7.109062135687172,5.666426688112432,5.855071922202427,6.787844982309579,5.697093486505405,5.220355825078324,6.755768921984255,5.5093883366279774,5.501258210544727,6.900730664045173,early
gene-PA4515,host,gene-PA4515,4.499809670330265,5.135798437050262,4.812184355372417,5.0238805208462765,5.846438775057725,5.572154032177765,6.361302477572996,6.135564891081739,6.569481420414296,4.718498871295094,5.940171252720432,6.634633357861686,late
gene-PA4545,host,comL,7.183870715062453,7.217443431696533,7.432483807917119,7.617267813628347,8.349011198176003,7.956476798036782,7.446585099157725,7.835974581721566,7.544861068658458,7.413970290190444,7.57095858316901,7.827639546366422,early
gene-PA0467,host,gene-PA0467,5.60947179518496,6.807934943699926,6.456769655572163,5.308267697401205,6.008813185442595,5.4638318050256105,4.68213122712422,5.365976015021851,5.560681631015528,4.955827057601261,5.351858133476067,5.327876168789581,early
gene-PA2274,host,gene-PA2274,3.4339872044851463,3.1780538303479458,3.258096538021482,2.8903717578961645,3.295836866004329,2.8903717578961645,2.0794415416798357,2.9444389791664403,3.58351893845611,2.302585092994046,2.995732273553991,2.3978952727983707,middle
gene-PA4849,host,gene-PA4849,4.382026634673881,4.672828834461906,4.7535901911063645,4.867534450455582,5.262690188904886,5.236441962829949,4.189654742026425,5.332718793265369,5.247024072160486,4.762173934797756,4.74493212836325,5.135798437050262,middle
gene-PA2346,host,gene-PA2346,3.6109179126442243,3.8501476017100584,3.7376696182833684,3.1780538303479458,3.4339872044851463,3.5553480614894135,2.70805020110221,2.8903717578961645,3.4011973816621555,3.5263605246161616,3.5263605246161616,3.4657359027997265,early
gene-PA0644,host,gene-PA0644,6.148468295917647,6.45833828334479,7.087573705557973,5.929589143389895,6.226536669287466,6.582025138892826,5.54907608489522,5.560681631015528,6.359573868672378,5.5093883366279774,5.645446897643238,6.577861357721047,early
gene-PA4939,host,gene-PA4939,7.66105638236183,7.9817332866918855,7.892078421248119,8.499843553081124,9.261698664251325,8.954931860074698,8.354203562921775,8.892748769118258,8.301025253838453,8.27308133366583,8.517793011488205,8.628555659269699,early
gene-PA1176,host,napF,5.545177444479562,6.6052979209482015,5.407171771460119,4.110873864173311,4.543294782270004,3.6635616461296463,4.584967478670572,3.912023005428146,4.3694478524670215,4.919980925828125,5.3612921657094255,3.7376696182833684,early
gene-PA2285,host,gene-PA2285,5.424950017481403,5.605802066295998,4.663439094112067,5.135798437050262,5.438079308923196,5.375278407684165,6.364750756851911,5.10594547390058,5.564520407322694,6.089044875446846,6.077642243349034,6.902742737158593,late
gene-PA4114,host,gene-PA4114,6.396929655216146,7.621684998724611,6.71901315438526,5.978885764901122,6.815639990074331,6.12029741895095,5.480638923341991,5.926926025970411,6.061456918928017,6.030685260261263,6.246106765481563,5.968707559985366,early
gene-PA4426,host,gene-PA4426,7.010311867307229,7.27655640271871,7.062191632286556,6.75110146893676,7.672292455628756,7.29641326877392,6.703188113240863,7.192182058713246,7.074116816197362,6.818924065275521,7.188412736496954,7.218176838403408,early
gene-PA2775.1,host,gene-PA2775.1,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.5649493574615367,3.044522437723423,2.8903717578961645,1.6094379124341003,2.995732273553991,2.3978952727983707,2.302585092994046,2.1972245773362196,2.302585092994046,early
gene-PA0886,host,gene-PA0886,3.9318256327243257,4.8283137373023015,4.30406509320417,3.6888794541139363,4.189654742026425,3.7376696182833684,2.70805020110221,3.7612001156935624,3.8066624897703196,3.58351893845611,3.7376696182833684,3.2188758248682006,early
gene-PA5564,host,gidB,6.822197390620491,7.034387929915503,7.085901464365611,7.017506142941256,8.037866234709618,7.660585461703256,7.364547014255642,7.5688956634069955,7.599401333415815,7.579678823090456,7.506042178518122,7.752335163302292,early
gene-PA4347,host,gene-PA4347,7.409136443920128,7.762596048540069,7.476472381163905,6.398594934535208,6.565264970035361,5.356586274672012,5.497168225293202,5.988961416889864,6.421622267806518,5.966146739123692,6.169610732491456,5.4680601411351315,early
gene-PA2518,host,xylX,3.332204510175204,3.8918202981106265,3.4657359027997265,2.995732273553991,3.367295829986474,2.5649493574615367,2.5649493574615367,2.8903717578961645,2.995732273553991,2.6390573296152584,2.4849066497880004,2.70805020110221,early
gene-PA4050,host,pgpA,5.765191102784844,5.942799375126701,5.976350909297934,6.257667587882639,7.105786129481271,7.13966033596492,6.326149473155099,7.114769448366463,6.86484777797086,6.212606095751519,6.875232087276577,6.810142450115136,middle
gene-PA1376,host,aceK,6.113682179832232,7.204892510204673,6.559615237493242,5.5254529391317835,6.467698726104354,5.924255797414532,5.488937726156687,5.973809611869261,6.539585955617669,5.69035945432406,6.504288173536645,6.29156913955832,early
gene-PA3883,host,gene-PA3883,5.575949103146316,6.284134161070802,5.872117789475416,5.53338948872752,6.340359303727752,5.8377304471659395,4.969813299576001,5.700443573390687,5.7430031878094825,5.2832037287379885,5.575949103146316,5.6240175061873385,early
gene-PA2976,host,rne,9.061608318175784,9.252345666121213,8.951699168308815,9.341894811716484,10.023179875454133,9.624434806782402,9.282940064390527,9.530174967444372,9.298534382712099,9.247828816387175,9.563318491070625,9.945301055349539,early
gene-PA4240,host,rpsK,9.68096880599076,9.497772413172754,9.648272670221848,9.885934393288538,10.677615462228353,10.471751550949383,10.396536096199437,10.453860759104618,10.344673667218705,10.355963464913646,10.5621468026374,10.460184799958176,early
gene-PA4452,host,gene-PA4452,6.525029657843462,6.52649485957079,6.682108597449809,6.124683390894205,6.981934677156389,6.93828448401696,6.1224928095143865,6.476972362889683,6.561030665896573,6.364750756851911,6.594413459749778,6.843749949006225,early
gene-PA2212,host,gene-PA2212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,late
gene-PA1334,host,gene-PA1334,4.174387269895637,5.062595033026967,4.68213122712422,4.356708826689592,4.574710978503383,3.871201010907891,3.784189633918261,4.406719247264253,4.07753744390572,3.6375861597263857,4.2626798770413155,3.9318256327243257,early
gene-PA4539,host,gene-PA4539,6.450470422144176,6.849066282633458,6.816735880594968,6.1092475827643655,6.78105762593618,6.499787040655854,5.916202062607435,6.248042874508429,6.300785794663244,6.156978985585555,6.398594934535208,6.169610732491456,early
gene-PA3362,host,gene-PA3362,4.700480365792417,6.35088571671474,5.017279836814924,4.6913478822291435,6.333279628139691,4.219507705176107,3.9889840465642745,5.111987788356544,3.4657359027997265,4.07753744390572,4.727387818712341,3.7376696182833684,early
gene-PA3399,host,gene-PA3399,5.808142489980444,6.186208623900494,6.161207321695077,5.003946305945459,5.765191102784844,5.4116460518550396,4.983606621708336,5.225746673713202,5.556828061699537,5.25227342804663,5.54907608489522,5.231108616854587,early
gene-PA0993,host,cupC2,2.772588722239781,3.1780538303479458,2.5649493574615367,2.833213344056216,3.5553480614894135,2.302585092994046,2.0794415416798357,2.772588722239781,2.3978952727983707,2.6390573296152584,1.9459101490553132,2.5649493574615367,early
gene-PA3937,host,gene-PA3937,4.454347296253507,4.6443908991413725,3.912023005428146,3.9889840465642745,3.970291913552122,3.6635616461296463,3.784189633918261,3.4339872044851463,3.4011973816621555,3.8918202981106265,3.5553480614894135,3.4965075614664802,early
gene-PA3341,host,gene-PA3341,7.738923757439457,8.12651816878071,8.164510268747042,7.322510433997394,7.368339686311381,6.729824070489475,6.787844982309579,6.628041376179533,7.011213987350367,7.037027614686276,7.332369205929062,6.675823221634848,early
gene-PA4748,host,tpiA,8.685922794690725,8.810757927026174,9.108307646411031,9.382022193665792,9.82536383575455,9.868274796780383,8.768418726857403,9.696032786103176,9.172534657240284,9.061840363657739,9.220389707829185,9.51613246360028,middle
gene-PA4636a,host,gene-PA4636a,4.770684624465665,5.645446897643238,5.093750200806762,4.219507705176107,4.955827057601261,3.9512437185814275,4.007333185232471,4.290459441148391,4.356708826689592,4.143134726391533,4.477336814478207,4.143134726391533,early
gene-PA2819.2,host,gene-PA2819.2,7.388327859577107,7.653494909661253,8.249575150000199,7.813591552952433,8.389359819906353,8.36450810375059,7.305860032684009,8.486115235845377,7.674152921281675,7.794411205726601,8.00836557031292,8.262300941787448,middle
gene-PA0527.1,host,rsmY,3.8918202981106265,4.663439094112067,4.875197323201151,5.030437921392435,5.627621113690637,5.153291594497779,3.4339872044851463,5.4638318050256105,4.330733340286331,4.110873864173311,4.700480365792417,4.859812404361672,early
gene-PA5555,host,atpG,9.956364592136895,9.018210874191142,9.262743050769231,9.503532237601561,9.531481398171628,9.969462541459661,9.920295504185495,10.082344782138865,10.207989868218158,10.127310872755094,10.301021290318012,10.444764783757947,late
gene-PA1861,host,modC,5.921578419643816,6.543911845564792,6.175867270105761,5.6937321388027,6.405228458030842,5.579729825986222,5.075173815233827,5.673323267171493,5.564520407322694,5.442417710521793,5.739792912179234,5.429345628954441,early
gene-PA2680,host,gene-PA2680,3.784189633918261,4.356708826689592,3.784189633918261,3.7376696182833684,4.1588830833596715,3.5553480614894135,3.1780538303479458,3.258096538021482,3.6109179126442243,2.9444389791664403,3.7376696182833684,3.6109179126442243,early
gene-PA1579,host,gene-PA1579,6.804614520062624,7.217443431696533,7.018401799069201,6.498282149476434,7.448333860897476,7.150701457592526,6.253828811575473,6.993932975223189,7.264730177929867,6.393590753950631,7.023758954738443,7.254884810077338,early
gene-PA1621,host,gene-PA1621,5.641907070938114,6.593044534142437,5.8944028342648505,5.648974238161206,6.3835066348840055,5.631211781821365,5.14166355650266,5.75890177387728,5.493061443340548,5.393627546352362,6.0014148779611505,5.365976015021851,early
gene-PA2965,host,fabF1,8.040768994367578,8.287780027088433,7.991592282068092,8.508555998020574,9.297160063928743,8.990566138131577,8.444192298531748,8.983690681332686,8.830396801098097,8.332548939252638,8.707648248106914,9.002454823050954,early
gene-PA2850,host,ohr,4.983606621708336,4.9344739331306915,5.318119993844216,4.584967478670572,5.298317366548036,5.181783550292085,4.787491742782046,4.962844630259907,5.5093883366279774,5.003946305945459,5.288267030694535,5.793013608384144,late
gene-PA4971,host,aspP,7.249215057114389,8.459352191726387,7.894690850425624,6.990256500493881,8.296297112642508,7.266827347520591,6.411818267709897,7.467942332285852,7.310550158534422,6.516193076042964,7.480992162869525,7.326465613840322,early
gene-PA5241,host,ppx,7.768956044538332,8.409162447202533,8.14002395246292,7.809135398120538,8.614864218589684,8.10711747075039,7.328437352895162,8.117610746466228,8.079927770758275,7.3310603052186325,7.826842098158293,7.727094484779841,early
gene-PA3431,host,gene-PA3431,6.82001636467413,6.583409222158765,7.0630481633881725,5.075173815233827,5.3706380281276624,4.919980925828125,6.56244409369372,4.962844630259907,4.948759890378168,7.0909098220799835,6.827629234502852,5.170483995038151,late
gene-PA5085,host,gene-PA5085,5.953243334287785,6.895682697747868,6.431331081933479,6.059123195581797,6.699500340161678,5.75890177387728,5.420534999272286,5.82600010738045,5.817111159963204,5.484796933490655,5.846438775057725,5.420534999272286,early
gene-PA0794,host,gene-PA0794,7.124478262493424,7.4205789054108005,7.048386408721883,6.774223886357614,7.239214973779806,6.113682179832232,6.161207321695077,7.292337176173877,6.641182169740591,6.1779441140506,6.852242569051878,6.428105272684596,early
gene-PA2924,host,hisQ,3.58351893845611,4.07753744390572,3.2188758248682006,2.9444389791664403,3.4657359027997265,2.6390573296152584,2.6390573296152584,2.772588722239781,2.6390573296152584,3.044522437723423,2.833213344056216,2.70805020110221,early
gene-PA3153,host,wzx,6.244166900663736,6.461468176353717,6.352629396319567,7.095893221097532,7.599901959208498,6.680854678790215,6.831953565565855,7.2196420401307355,6.695798917058491,6.35088571671474,6.884486652042782,6.8001700683022,early
gene-PA1480,host,ccmF,8.312135107648412,7.902117546276448,7.75491027202143,8.146129510025405,8.226038429485484,8.30844552038576,7.972121128921655,8.230577217146454,7.895436006942965,7.914617709040679,8.16961956172385,7.901377353792616,middle
gene-PA2244,host,pslN,4.8283137373023015,5.996452088619021,5.0689042022202315,4.04305126783455,4.770684624465665,3.8501476017100584,3.4011973816621555,3.7376696182833684,4.04305126783455,4.1588830833596715,4.3694478524670215,4.31748811353631,early
gene-PA0948,host,gene-PA0948,6.061456918928017,6.263398262591624,6.093569770045136,6.045005314036012,7.195187320178709,6.785587645007929,6.095824562432225,6.588926477533519,6.418364935936212,6.255750041753367,6.411818267709897,6.630683385642372,early
gene-PA3876,host,narK2,5.991464547107982,5.953243334287785,6.1070228877422545,5.056245805348308,5.247024072160486,5.093750200806762,6.833031732786201,5.0238805208462765,4.543294782270004,8.411388132519262,8.066207568006265,6.606650186198215,late
gene-PA2481,host,gene-PA2481,6.295266001439646,7.177782416195197,7.093404625868766,6.897704943128636,7.458186157340487,6.879355804460439,6.192362489474872,6.8885724595653635,7.134093721192866,6.131226489483141,6.282266746896006,6.742880635791903,early
gene-PA4486,host,gene-PA4486,6.111467339502679,6.400257445308821,6.508769136971682,6.018593214496234,6.532334292222349,6.349138991379798,5.863631175598097,6.486160788944089,6.2878585601617845,5.8805329864007,5.991464547107982,6.29156913955832,early
gene-PA2435,host,gene-PA2435,6.208590026096629,6.835184586147301,6.304448802421981,5.929589143389895,6.555356891810665,5.75890177387728,6.035481432524756,6.539585955617669,6.030685260261263,5.921578419643816,6.418364935936212,6.315358001522335,early
gene-PA0802,host,gene-PA0802,3.4657359027997265,4.204692619390966,3.5263605246161616,3.4011973816621555,4.61512051684126,4.02535169073515,5.056245805348308,4.543294782270004,5.54907608489522,4.454347296253507,5.652489180268651,5.7430031878094825,late
gene-PA1119,host,yfiB,6.831953565565855,6.056784013228625,6.115892125483034,6.473890696352274,6.4692503167957724,6.07073772800249,6.126869184114185,6.104793232414985,5.950642552587727,6.152732694704104,6.075346031088684,6.091309882077698,early
gene-PA3053,host,gene-PA3053,5.1647859739235145,6.021023349349527,5.472270673671475,4.90527477843843,5.713732805509369,5.225746673713202,4.30406509320417,5.342334251964811,5.627621113690637,4.795790545596741,5.123963979403259,5.337538079701318,early
gene-PA2170,host,gene-PA2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA0392,host,gene-PA0392,6.922643891475888,7.700747794511798,6.840546529288687,6.840546529288687,8.12533508671429,6.98933526597456,6.375024819828097,7.217443431696533,6.759255270663693,6.364750756851911,7.01571242048723,6.904750769961838,early
gene-PA5179,host,gene-PA5179,5.2832037287379885,6.35088571671474,5.662960480135946,4.912654885736052,5.713732805509369,5.0689042022202315,4.5217885770490405,4.9344739331306915,5.093750200806762,4.74493212836325,5.424950017481403,4.77912349311153,early
gene-PA0146,host,gene-PA0146,4.276666119016055,4.969813299576001,4.584967478670572,4.0943445622221,4.852030263919617,4.290459441148391,3.6109179126442243,4.248495242049359,3.9318256327243257,3.4965075614664802,4.382026634673881,4.219507705176107,early
gene-PA1552,host,ccoP1,7.933796874815411,7.637716432664798,7.75833346749091,7.48324441607385,8.518392471991719,8.782322859397507,8.692322277628687,8.123854263105914,9.065198986306513,8.7787879291047,8.886132618174951,8.980423936374544,middle
gene-PA3315,host,gene-PA3315,4.976733742420574,5.231108616854587,4.663439094112067,4.74493212836325,5.8805329864007,5.8944028342648505,4.59511985013459,5.288267030694535,5.662960480135946,5.099866427824199,5.135798437050262,5.455321115357702,middle
gene-PA2238,host,pslH,6.413458957167357,6.391917113392602,6.304448802421981,6.416732282512326,6.535241271013659,6.1675164908883415,7.057036981697891,6.470799503782602,7.188412736496954,6.964135612418245,7.091742115095153,7.4133673356952405,late
gene-PA2702,host,gene-PA2702,5.209486152841421,5.605802066295998,5.356586274672012,5.220355825078324,5.726847747587197,5.641907070938114,5.375278407684165,5.602118820879701,5.583496308781699,5.278114659230517,5.6131281063880705,5.834810737062605,late
gene-PA2128,host,cupA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA4943,host,gene-PA4943,9.257319373170178,9.8536143020404,9.445254378889308,9.518266150905006,10.175802147856787,9.348187438668308,8.841448244098858,9.713295101361604,9.011523512653032,8.816705015621595,9.231024963169016,9.127610724377186,early
gene-PA2207,host,gene-PA2207,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,early
gene-PA1015,host,gene-PA1015,6.137727054086234,6.849066282633458,7.095893221097532,5.863631175598097,6.828712071641684,6.647688373563329,5.659482215759621,6.2878585601617845,6.35088571671474,5.988961416889864,6.230481447578482,6.456769655572163,early
gene-PA5469,host,gene-PA5469,5.10594547390058,5.337538079701318,5.293304824724492,5.181783550292085,6.0330862217988015,4.897839799950911,4.882801922586371,5.247024072160486,4.77912349311153,4.897839799950911,5.0689042022202315,4.976733742420574,early
gene-PA1296,host,gene-PA1296,6.29156913955832,6.769641976852503,6.46302945692067,6.302618975744905,7.189922170745808,6.255750041753367,6.0330862217988015,6.186208623900494,6.309918278226516,5.908082938168931,6.408528791059498,6.6293632534374485,early
gene-PA1361,host,gene-PA1361,6.089044875446846,6.0112671744041615,6.137727054086234,6.259581464064923,7.1180162044653335,6.874198495453294,6.369900982828227,6.654152520183219,6.647688373563329,6.45833828334479,6.591673732008658,6.721425700790643,early
gene-PA1555,host,ccoP2,10.461816798946085,10.235126700003637,9.720585827477107,9.871222591948852,9.605553103619997,8.467162257810672,8.503499864284235,8.711772645605693,7.208600337960199,8.32457884513685,7.9247959139564355,6.824373670043086,early
gene-PA0424,host,mexR,5.717027701406222,6.53813982376767,6.326149473155099,5.8377304471659395,7.005789019253503,6.040254711277414,5.652489180268651,6.634633357861686,5.877735781779639,5.673323267171493,6.342121418721152,6.073044534100405,early
gene-PA3658,host,glnD,6.889591308354466,7.322510433997394,7.395107546562485,7.415175109613295,8.140898460607852,7.4770384723196965,6.988413181999592,7.61085279039525,7.284134806195205,6.9975959829819265,7.115582126184454,7.354362330421477,early
gene-PA2776,host,gene-PA2776,6.879355804460439,7.399398083331354,7.1785454837637,6.118097198041348,6.90875477931522,6.401917196727186,6.021023349349527,6.646390514847729,7.182352111885263,6.333279628139691,7.07326971745971,6.961296045910167,early
gene-PA1938,host,gene-PA1938,2.3978952727983707,2.3978952727983707,2.1972245773362196,0.6931471805599453,2.1972245773362196,2.302585092994046,2.1972245773362196,1.791759469228055,1.0986122886681098,2.1972245773362196,1.791759469228055,2.3978952727983707,early
gene-PA3518,host,gene-PA3518,2.9444389791664403,3.6635616461296463,3.367295829986474,2.833213344056216,3.713572066704308,3.6375861597263857,2.302585092994046,3.4657359027997265,3.044522437723423,2.5649493574615367,2.70805020110221,3.091042453358316,early
gene-PA2156,host,gene-PA2156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,late
