Geneid,Entity,Symbol,Ctrl_R1,Ctrl_R2,Ctrl_R3,0_R1,0_R2,0_R3,2_R1,2_R2,2_R3,5_R1,5_R2,5_R3,10_R1,10_R2,10_R3,20_R1,20_R2,20_R3,30_R1,30_R2,30_R3,Temporal_Class
gene-CPT_phageK_gp060,phage,gene-CPT_phageK_gp060,,0.0,,0.6931471805599453,0.6931471805599453,0.0,4.605170185988092,1.9459101490553132,3.9318256327243257,7.038783541388542,5.43372200355424,6.8679744089702925,7.4645098346365275,7.112327444710911,6.806829360392176,5.393627546352362,5.8971538676367405,5.680172609017068,4.574710978503383,4.820281565605037,4.700480365792417,middle
gene-CPT_phageK_gp225,phage,gene-CPT_phageK_gp225,,1.0986122886681098,0.0,4.820281565605037,0.6931471805599453,0.6931471805599453,4.6913478822291435,2.8903717578961645,3.4657359027997265,8.180320874773685,6.028278520230698,8.416488487294606,9.652394528314963,8.953122840328222,9.181117513299279,9.346094292953802,9.30546871706776,9.446123703636829,9.230535079261703,9.085117227222105,8.300031711779575,middle
gene-CPT_phageK_gt002,phage,tRNA-Trp,0.0,0.0,0.0,4.543294782270004,0.0,0.0,2.302585092994046,0.0,2.0794415416798357,5.170483995038151,3.4965075614664802,5.598421958998375,7.025538314638521,6.54534966033442,6.990256500493881,8.97297111339799,7.853604813097837,8.536995818712418,8.974111581113318,8.165363632473982,7.828436359157585,late
gene-CPT_phageK_gp111,phage,gene-CPT_phageK_gp111,,1.0986122886681098,0.0,5.288267030694535,1.3862943611198906,1.9459101490553132,5.768320995793772,3.828641396489095,4.804021044733257,8.831127635012084,6.876264611890766,9.291090521661292,10.187951953831922,9.757999245787522,10.008883067581468,9.840281476632336,9.863446502998944,10.012655809536781,9.607302767592598,9.4894104675794,9.07829359105585,middle
gene-CPT_phageK_gp142,phage,gene-CPT_phageK_gp142,0.0,0.0,0.0,4.990432586778736,1.0986122886681098,1.0986122886681098,5.003946305945459,3.1354942159291497,3.8918202981106265,7.905072849498666,6.175867270105761,8.21716859576607,9.424079843215099,8.812396905266864,9.23863624113103,9.247925132303454,9.253878673990666,9.681031265002055,9.436599066190539,9.481130576757746,9.005036738790304,late
gene-CPT_phageK_gp211,phage,gene-CPT_phageK_gp211,,0.6931471805599453,0.0,4.04305126783455,0.0,0.0,3.091042453358316,1.0986122886681098,1.791759469228055,6.566672429803241,4.663439094112067,7.079184394609668,8.126222529458525,7.809135398120538,8.017966703493599,8.266935347610456,8.213110697596676,8.432941638968646,8.670429167315095,8.166784289056151,7.987864096085687,late
gene-CPT_phageK_gp066,phage,gene-CPT_phageK_gp066,,,,2.1972245773362196,0.0,0.0,4.430816798843313,1.9459101490553132,3.4011973816621555,7.280008252884188,5.204006687076795,7.251344983372214,8.151909872940905,7.787796878181171,7.606387389772652,6.606650186198215,6.97166860472579,6.642486801367256,5.940171252720432,5.8971538676367405,5.780743515792329,early
gene-CPT_phageK_gp144,phage,gene-CPT_phageK_gp144,0.0,0.0,0.0,5.501258210544727,1.6094379124341003,1.3862943611198906,4.867534450455582,2.8903717578961645,4.189654742026425,7.3277805384216315,5.739792912179234,7.862112211662748,9.178333575841096,8.956737613177264,9.257033099968165,9.73601519859238,9.602517585757411,10.036750159040897,9.9763661979487,10.05659483106667,9.768011412973678,late
gene-CPT_phageK_gp224,phage,gene-CPT_phageK_gp224,,0.6931471805599453,0.0,4.454347296253507,0.0,0.6931471805599453,5.081404364984463,2.833213344056216,4.007333185232471,8.244071270295786,6.159095388491933,8.380456667842767,9.591444479171411,8.935771938669784,9.1539816383068,9.068085324395312,9.115809888129949,9.237858258012922,8.781862489558945,8.847503625923641,8.064007347096661,middle
gene-CPT_phageK_gp229,phage,gene-CPT_phageK_gp229,0.0,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,4.204692619390966,1.9459101490553132,3.5553480614894135,7.1372784372603855,5.030437921392435,7.133295954896068,7.943072717277933,7.416378479192928,7.421177528595393,6.687108607866515,6.956545443151569,6.732210706467206,6.073044534100405,6.18826412308259,5.673323267171493,middle
gene-CPT_phageK_gp185,phage,gene-CPT_phageK_gp185,0.0,0.0,0.0,3.4657359027997265,0.6931471805599453,0.6931471805599453,2.0794415416798357,0.0,1.0986122886681098,,,,5.820082930352362,5.081404364984463,5.976350909297934,7.839131648274333,7.609862200913554,8.525756422076725,8.373322820996535,8.405591014834934,8.041734711487537,late
gene-CPT_phageK_gp063,phage,gene-CPT_phageK_gp063,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,4.499809670330265,1.9459101490553132,3.6888794541139363,6.851184927493743,4.882801922586371,6.650279048587422,7.377133712833954,6.78332520060396,6.78897174299217,5.393627546352362,5.69035945432406,5.2832037287379885,4.465908118654584,4.418840607796598,4.394449154672439,middle
gene-CPT_phageK_gp204,phage,gene-CPT_phageK_gp204,0.0,1.0986122886681098,0.0,3.6635616461296463,0.0,0.0,4.663439094112067,2.6390573296152584,3.5553480614894135,7.70796153183549,5.666426688112432,7.828436359157585,9.139166552521658,8.470101583882387,8.787372988731876,8.449556542700426,8.657650544111494,8.789355452209982,8.020270472819238,8.200013648175434,7.551186867296149,middle
gene-CPT_phageK_gp128,phage,gene-CPT_phageK_gp128,0.0,0.0,0.0,4.709530201312334,0.0,0.6931471805599453,2.3978952727983707,2.302585092994046,0.6931471805599453,6.473890696352274,4.465908118654584,7.1785454837637,8.528528701079983,8.189522110748094,8.535425959677298,9.035867930125628,8.935113740791747,9.171495588152615,9.328656598794225,9.105757331783742,8.566173813637858,late
gene-CPT_phageK_gp193,phage,gene-CPT_phageK_gp193,0.0,0.0,0.0,4.812184355372417,1.0986122886681098,0.6931471805599453,,0.6931471805599453,0.6931471805599453,,2.9444389791664403,,5.407171771460119,5.41610040220442,5.476463551931511,7.857867559331803,7.344719054149673,9.257128533474942,9.444779883032243,9.149103062504993,10.058266606323683,late
gene-CPT_phageK_gp002,phage,gene-CPT_phageK_gp002,0.0,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,3.9318256327243257,0.6931471805599453,2.0794415416798357,6.61338421837956,4.564348191467836,6.591673732008658,7.3783837129967145,6.900730664045173,6.633318433280377,5.908082938168931,5.877735781779639,5.638354669333745,5.3471075307174685,4.804021044733257,4.787491742782046,middle
gene-CPT_phageK_gp129,phage,gene-CPT_phageK_gp129,,0.6931471805599453,0.0,4.3694478524670215,0.0,0.0,2.0794415416798357,2.1972245773362196,0.6931471805599453,6.293419278846481,4.532599493153256,6.9930151229329605,8.272059622210412,8.000349495324684,8.332308352219117,8.561401446080557,8.670429167315095,8.794824928014517,8.682199026000504,8.706986763048892,8.069342366811636,late
gene-CPT_phageK_gp106,phage,gene-CPT_phageK_gp106,,0.0,,3.1354942159291497,0.0,0.6931471805599453,3.8501476017100584,2.0794415416798357,3.5263605246161616,6.898714534329988,5.25227342804663,7.222566018822171,8.19063168090354,7.832014180505469,8.052933036797567,7.618742377670413,7.745002803515839,7.868636894184167,7.293697720601438,7.448333860897476,7.160845906664299,middle
gene-CPT_phageK_gp105,phage,gene-CPT_phageK_gp105,0.0,0.0,,4.04305126783455,0.0,1.6094379124341003,4.584967478670572,2.70805020110221,3.4339872044851463,7.450079569807499,5.720311776607412,7.839131648274333,8.84043543926657,8.46653127661401,8.736489351001554,8.503702601233739,8.558143177745192,8.695339376799712,8.353025845202325,8.37309184744198,7.918992488165245,middle
gene-CPT_phageK_gp126,phage,gene-CPT_phageK_gp126,0.0,0.0,0.0,3.8066624897703196,0.6931471805599453,0.6931471805599453,3.1354942159291497,0.6931471805599453,2.4849066497880004,5.700443573390687,3.6635616461296463,6.19644412779452,6.641182169740591,6.3784261836515865,6.760414691083428,7.9748769005588755,7.583247524303362,8.525161361065415,8.43750042250699,8.350193650720067,7.794823152179389,late
gene-CPT_phageK_gp208,phage,gene-CPT_phageK_gp208,0.0,0.0,0.0,3.5553480614894135,1.0986122886681098,0.6931471805599453,4.836281906951478,2.70805020110221,3.828641396489095,8.062432791583195,6.059123195581797,8.131236549696116,9.318387276059317,8.79133399330135,8.981932990986873,8.541690663016626,8.88723835429314,8.698180525197055,7.96102146588337,8.206583614320753,7.510977752014095,middle
gene-CPT_phageK_gp189,phage,gene-CPT_phageK_gp189,0.0,0.0,0.0,3.871201010907891,0.0,0.0,,0.0,0.0,,,,,,,6.7357800142423265,5.60947179518496,7.783224016336037,8.792549614177382,7.893198869544609,8.584290934948731,late
gene-CPT_phageK_gp136,phage,gene-CPT_phageK_gp136,0.0,0.0,0.0,3.5553480614894135,0.6931471805599453,0.0,4.3694478524670215,2.5649493574615367,3.2188758248682006,7.80954132465341,5.886104031450156,8.013343181386672,9.396736947923277,8.711113884053544,9.072686206677387,8.506536611227709,8.83651926920248,8.555066843844319,7.779048644925556,7.960672608388117,7.358830898342354,middle
gene-CPT_phageK_gp041,phage,gene-CPT_phageK_gp041,0.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,3.6109179126442243,2.302585092994046,3.1354942159291497,6.16541785423142,4.394449154672439,6.565264970035361,7.437206366871292,6.720220155135295,6.963189985870238,6.762729506931879,6.369900982828227,6.872128101338986,6.182084906716632,5.616771097666572,5.886104031450156,middle
gene-CPT_phageK_gp018,phage,gene-CPT_phageK_gp018,0.0,0.6931471805599453,0.0,2.8903717578961645,0.6931471805599453,,6.456769655572163,4.574710978503383,6.212606095751519,8.103796712981794,7.10002716662926,7.699389406256737,8.16763571524637,8.074649075066652,7.762170607138205,7.4570320891223805,7.113142108707088,7.769800996003896,6.78105762593618,6.778784897685177,7.183111701743281,middle
