Geneid,Entity,Symbol,0_R1,0_R2,2.5_R1,2.5_R2,5_R1,5_R2,10_R1,10_R2,20_R1,20_R2,30_R1,30_R2
gene-b4349,host,hsdM,6.723832440821209,6.061456918928017,7.02197642307216,6.439350371100098,5.627621113690637,5.886104031450156,5.1298987149230735,4.634728988229636,5.187385805840755,4.07753744390572,5.877735781779639,3.9512437185814275
gene-b2379,host,alaC,6.919683849847411,6.790097235513905,6.320768294250582,6.92951677076365,5.111987788356544,5.66988092298052,4.553876891600541,3.8066624897703196,4.663439094112067,3.332204510175204,5.598421958998375,3.6109179126442243
gene-b0656,host,insH3,7.755767170102998,5.53338948872752,7.421775793644647,5.703782474656201,5.6131281063880705,4.624972813284271,5.272999558563747,3.258096538021482,5.308267697401205,3.332204510175204,5.583496308781699,3.332204510175204
gene-b4665,host,ibsC,7.4949862339505335,4.919980925828125,6.777646593635117,4.23410650459726,5.811140992976701,3.6888794541139363,5.5134287461649825,2.6390573296152584,5.472270673671475,2.70805020110221,5.017279836814924,2.302585092994046
gene-b3503,host,arsC,4.6913478822291435,3.5553480614894135,4.8283137373023015,3.4339872044851463,3.8066624897703196,2.302585092994046,3.6375861597263857,2.1972245773362196,4.174387269895637,0.6931471805599453,4.867534450455582,1.6094379124341003
gene-b2074,host,mdtA,5.62040086571715,4.290459441148391,5.062595033026967,4.127134385045092,4.23410650459726,2.9444389791664403,4.189654742026425,2.302585092994046,4.356708826689592,1.791759469228055,5.14166355650266,1.0986122886681098
gene-b2514,host,hisS,8.37516869138682,7.589841512182657,8.663542087751374,8.168202930236053,6.565264970035361,7.02108396428914,5.575949103146316,5.537334267018537,5.75890177387728,5.093750200806762,5.429345628954441,4.990432586778736
gene-b4691,host,sroH,9.298625936843543,5.4116460518550396,7.932362154339751,5.6131281063880705,8.480736654405622,5.717027701406222,,5.75890177387728,,4.127134385045092,,4.2626798770413155
gene-T4p269,phage,ndd.1,2.5649493574615367,0.0,10.428068141534455,8.142063283104147,,9.450065682882071,,,,7.360103972989152,,7.05444965813294
gene-b4763,host,sroC,8.817594036275793,5.869296913133774,7.981049759665957,5.82600010738045,7.461640392208575,4.9344739331306915,6.994849985833071,4.204692619390966,6.405228458030842,3.7376696182833684,6.159095388491933,3.5553480614894135
gene-b2434,host,ypeA,5.802118375377063,4.430816798843313,5.214935757608986,4.844187086458591,4.007333185232471,3.9512437185814275,3.784189633918261,2.1972245773362196,4.007333185232471,1.9459101490553132,4.68213122712422,2.4849066497880004
gene-b2875,host,yqeB,5.117993812416755,3.4965075614664802,5.267858159063328,3.6375861597263857,4.61512051684126,2.6390573296152584,4.477336814478207,2.0794415416798357,4.941642422609304,0.6931471805599453,5.8998973535824915,1.791759469228055
gene-b2755,host,cas1,4.852030263919617,3.8066624897703196,5.017279836814924,3.9889840465642745,4.219507705176107,3.2188758248682006,4.127134385045092,1.9459101490553132,4.23410650459726,0.6931471805599453,5.153291594497779,2.1972245773362196
gene-b2960,host,trmB,7.080867896690782,6.375024819828097,6.854354502255021,6.214608098422191,5.272999558563747,5.19295685089021,4.553876891600541,4.02535169073515,4.477336814478207,3.6375861597263857,4.68213122712422,3.912023005428146
gene-b3175,host,secG,9.881906344502523,8.716535732544495,9.377294451639015,8.37539918579835,7.422373700986824,7.118826249062078,6.016157159698354,5.855071922202427,6.3818160174060985,5.54907608489522,5.921578419643816,5.54907608489522
gene-b0060,host,polB,6.182084906716632,4.3694478524670215,5.805134968916488,5.44673737166631,5.043425116919247,3.828641396489095,4.927253685157205,1.6094379124341003,5.159055299214529,2.1972245773362196,5.87493073085203,2.302585092994046
gene-b2486,host,hyfF,4.890349128221754,2.4849066497880004,4.6443908991413725,3.2188758248682006,4.31748811353631,2.6390573296152584,4.553876891600541,2.0794415416798357,4.624972813284271,0.6931471805599453,5.472270673671475,0.0
gene-T4p064,phage,a-gt.5,2.995732273553991,0.0,7.107425474110705,2.4849066497880004,,7.479299637782834,,7.343426229147367,,7.138073034044347,,6.880384082186005
gene-b2649,host,ypjB,3.295836866004329,1.791759469228055,3.7612001156935624,1.3862943611198906,3.4339872044851463,1.3862943611198906,3.295836866004329,0.6931471805599453,3.6888794541139363,0.6931471805599453,4.1588830833596715,1.3862943611198906
gene-b3779,host,gpp,8.177234885510194,6.566672429803241,8.593042503699674,7.577633832602728,6.717804695023691,6.693323668269949,6.042632833682381,5.627621113690637,6.20050917404269,4.897839799950911,6.212606095751519,5.043425116919247
gene-b3884,host,csqR,5.966146739123692,5.056245805348308,5.605802066295998,4.90527477843843,4.672828834461906,3.784189633918261,4.5217885770490405,2.70805020110221,4.553876891600541,1.6094379124341003,5.517452896464707,2.1972245773362196
gene-T4t003,phage,gene-T4t003,3.4965075614664802,0.6931471805599453,9.3615151997733,6.184148890937483,,8.462103225098277,,,,,,
gene-b2676,host,nrdF,4.804021044733257,3.6635616461296463,5.123963979403259,4.820281565605037,4.174387269895637,3.1780538303479458,3.7612001156935624,2.302585092994046,4.143134726391533,1.791759469228055,4.997212273764115,1.3862943611198906
gene-b2533,host,suhB,9.579556347409227,6.7912214627261855,8.96482339168508,7.486613313139955,7.317212408359839,6.594413459749778,6.063785208687608,5.703782474656201,6.040254711277414,4.882801922586371,5.834810737062605,4.543294782270004
gene-b0122,host,yacC,6.591673732008658,3.6888794541139363,5.327876168789581,3.9889840465642745,4.04305126783455,3.295836866004329,3.4657359027997265,1.9459101490553132,3.332204510175204,1.6094379124341003,4.2626798770413155,1.0986122886681098
gene-b0321,host,yahG,4.574710978503383,3.1354942159291497,4.700480365792417,2.9444389791664403,4.060443010546419,2.302585092994046,4.276666119016055,1.791759469228055,4.204692619390966,0.6931471805599453,5.303304908059076,1.0986122886681098
gene-b2280,host,nuoJ,6.873163834212518,6.999422467507961,6.79794041297493,7.38770923908104,5.762051382780177,6.329720905522696,5.081404364984463,4.9344739331306915,5.176149732573829,4.356708826689592,5.14166355650266,4.330733340286331
gene-b4435,host,isrC,5.707110264748875,2.70805020110221,4.875197323201151,2.70805020110221,4.382026634673881,1.791759469228055,3.7376696182833684,0.6931471805599453,3.2188758248682006,1.0986122886681098,3.332204510175204,0.0
gene-b2376,host,ypdI,3.5263605246161616,2.3978952727983707,3.367295829986474,2.0794415416798357,3.1780538303479458,1.0986122886681098,2.6390573296152584,1.0986122886681098,3.1354942159291497,0.6931471805599453,3.6635616461296463,0.0
gene-b3309,host,rplX,10.0491019013411,9.26992916338784,11.06104462150408,9.637110246578176,,9.19806534110057,7.016609683894219,7.799753318287247,,7.266827347520591,6.680854678790215,7.110696122978827
gene-b3632,host,waaQ,6.7226297948554485,5.676753802268282,7.149131598557407,5.579729825986222,5.5134287461649825,4.787491742782046,4.859812404361672,3.912023005428146,4.919980925828125,3.6635616461296463,5.493061443340548,3.5263605246161616
gene-b4225,host,chpB,5.135798437050262,4.110873864173311,4.382026634673881,4.30406509320417,4.110873864173311,3.295836866004329,3.970291913552122,2.6390573296152584,4.23410650459726,2.302585092994046,4.890349128221754,1.791759469228055
gene-b4514,host,ybfQ,3.1354942159291497,0.6931471805599453,3.4339872044851463,0.0,2.70805020110221,0.0,2.5649493574615367,0.0,2.772588722239781,0.6931471805599453,3.5553480614894135,0.0
gene-b2335,host,yfcR,3.9318256327243257,2.302585092994046,3.8501476017100584,1.3862943611198906,3.4011973816621555,1.3862943611198906,3.1354942159291497,0.0,3.828641396489095,0.6931471805599453,4.5217885770490405,0.6931471805599453
gene-b0930,host,asnS,9.5563385212508,8.110727582974489,9.682778535337379,8.316789127071518,7.605392364814935,7.2305631534092925,6.551080335043404,5.823045895483019,6.697034247666484,5.225746673713202,6.198478716492308,5.472270673671475
gene-b2886,host,ygfS,4.219507705176107,2.3978952727983707,4.343805421853684,2.1972245773362196,3.828641396489095,1.9459101490553132,3.332204510175204,0.6931471805599453,3.58351893845611,0.0,4.574710978503383,1.0986122886681098
gene-b1722,host,ydiY,7.005789019253503,5.429345628954441,7.013915474810528,5.762051382780177,5.3230099791384085,5.111987788356544,4.454347296253507,3.8918202981106265,4.700480365792417,3.7612001156935624,4.465908118654584,3.6635616461296463
gene-b4781,host,evgL,6.8690144506657065,3.784189633918261,5.82600010738045,3.8918202981106265,4.276666119016055,2.772588722239781,3.044522437723423,1.791759469228055,3.4657359027997265,0.0,3.1780538303479458,2.1972245773362196
gene-b3495,host,uspA,8.55256033525353,7.282073658093465,7.746732907753622,6.774223886357614,6.423246963533519,5.872117789475416,5.950642552587727,4.787491742782046,5.541263545158426,3.7612001156935624,5.634789603169249,3.8501476017100584
gene-b3448,host,yhhA,5.655991810819852,4.3694478524670215,4.983606621708336,4.04305126783455,4.174387269895637,2.995732273553991,3.7612001156935624,1.791759469228055,4.3694478524670215,2.3978952727983707,4.912654885736052,1.791759469228055
gene-b0576,host,pheP,7.079184394609668,5.384495062789089,6.9957661563048505,5.910796644040527,5.3981627015177525,6.148468295917647,4.836281906951478,3.7612001156935624,5.030437921392435,3.258096538021482,5.288267030694535,3.8501476017100584
gene-b1701,host,fadK,4.634728988229636,2.5649493574615367,4.51085950651685,2.302585092994046,4.204692619390966,2.0794415416798357,4.007333185232471,1.3862943611198906,3.8918202981106265,0.0,5.117993812416755,0.6931471805599453
gene-b2144,host,sanA,6.1779441140506,3.295836866004329,5.214935757608986,3.828641396489095,4.127134385045092,2.8903717578961645,4.04305126783455,2.0794415416798357,3.8918202981106265,0.6931471805599453,4.382026634673881,1.3862943611198906
gene-b3319,host,rplD,10.733457577943756,9.854612384753992,,10.26896365242793,,9.62983986904815,7.319202458767849,8.212568398234145,,7.627057417018934,6.80903930604298,7.604396348796338
gene-b4474,host,frlC,4.795790545596741,3.367295829986474,4.564348191467836,3.044522437723423,4.290459441148391,2.5649493574615367,4.442651256490317,1.0986122886681098,4.394449154672439,0.0,5.4680601411351315,1.0986122886681098
gene-b1513,host,lsrA,4.1588830833596715,1.791759469228055,4.127134385045092,1.9459101490553132,3.5553480614894135,0.6931471805599453,3.970291913552122,0.0,4.127134385045092,0.6931471805599453,5.214935757608986,1.3862943611198906
gene-b0118,host,acnB,10.452966420783197,9.732639917815801,10.301222862582351,9.989756987688304,,9.552439604462528,,8.109826276018477,,7.411556287811163,,7.462214939768189
gene-b0186,host,ldcC,5.8888779583328805,5.356586274672012,5.703782474656201,6.075346031088684,5.099866427824199,5.081404364984463,5.087596335232384,4.174387269895637,5.2574953720277815,3.7612001156935624,6.021023349349527,3.4965075614664802
gene-b1652,host,rnt,6.748759547491679,4.6913478822291435,6.340359303727752,5.187385805840755,4.499809670330265,4.189654742026425,3.828641396489095,3.091042453358316,3.9889840465642745,2.3978952727983707,4.31748811353631,2.6390573296152584
gene-b2156,host,lysP,6.98933526597456,6.249975242259483,7.071573364211532,6.684611727667927,5.389071729816501,5.308267697401205,4.859812404361672,4.0943445622221,4.852030263919617,3.6375861597263857,5.537334267018537,3.912023005428146
gene-b2161,host,nupX,4.30406509320417,2.5649493574615367,3.9512437185814275,2.8903717578961645,4.127134385045092,1.791759469228055,4.1588830833596715,1.3862943611198906,4.07753744390572,1.0986122886681098,5.2832037287379885,0.0
gene-b2846,host,yqeH,3.1780538303479458,1.9459101490553132,3.5553480614894135,1.0986122886681098,2.9444389791664403,1.0986122886681098,2.9444389791664403,0.6931471805599453,3.713572066704308,1.0986122886681098,3.8918202981106265,1.3862943611198906
gene-b1923,host,fliC,6.694562058521095,5.8664680569332965,6.669498089857879,5.823045895483019,5.733341276897746,5.802118375377063,4.859812404361672,4.948759890378168,5.0369526024136295,4.110873864173311,5.0106352940962555,4.330733340286331
gene-b3587,host,yiaW,3.2188758248682006,0.0,4.04305126783455,2.1972245773362196,3.4657359027997265,1.0986122886681098,3.6109179126442243,0.0,3.4965075614664802,0.6931471805599453,4.6913478822291435,0.6931471805599453
gene-b2180,host,yejF,7.0326242610280065,4.795790545596741,6.933423025730715,5.948034989180646,5.407171771460119,4.875197323201151,5.214935757608986,3.6375861597263857,5.056245805348308,3.4965075614664802,5.303304908059076,3.5263605246161616
gene-b1190,host,dadX,7.016609683894219,6.476972362889683,7.549609165154532,6.697034247666484,5.638354669333745,5.648974238161206,4.6443908991413725,4.382026634673881,4.976733742420574,4.110873864173311,5.187385805840755,4.532599493153256
gene-b2814,host,metZ,10.874493716599092,8.19671240721307,9.534956892221027,8.635331719433278,,8.250620082174692,,7.7488913372555315,,6.699500340161678,,6.70808408385307
gene-b3647,host,ligB,5.564520407322694,3.4339872044851463,5.645446897643238,3.784189633918261,4.941642422609304,2.70805020110221,6.361302477572996,1.791759469228055,5.231108616854587,1.3862943611198906,6.363028103540465,1.3862943611198906
gene-b4828,host,motR,2.70805020110221,0.6931471805599453,2.772588722239781,1.6094379124341003,1.3862943611198906,0.6931471805599453,,0.0,2.0794415416798357,0.6931471805599453,,1.0986122886681098
gene-b3641,host,slmA,7.329093736246592,6.089044875446846,7.520776415062797,6.373319789577012,5.384495062789089,5.298317366548036,4.7535901911063645,4.04305126783455,5.153291594497779,3.295836866004329,5.288267030694535,3.7376696182833684
gene-b3563,host,yiaB,3.5553480614894135,1.791759469228055,3.8501476017100584,1.6094379124341003,3.332204510175204,1.3862943611198906,3.295836866004329,0.0,3.332204510175204,1.0986122886681098,4.454347296253507,0.0
gene-b0593,host,entC,7.148345743900068,5.673323267171493,7.310550158534422,6.501289670540389,5.480638923341991,5.209486152841421,5.030437921392435,3.9512437185814275,5.10594547390058,3.332204510175204,5.648974238161206,2.833213344056216
gene-b1620,host,malI,4.844187086458591,4.007333185232471,4.762173934797756,4.248495242049359,3.7376696182833684,3.1354942159291497,3.8066624897703196,1.9459101490553132,3.8066624897703196,2.302585092994046,4.718498871295094,1.9459101490553132
gene-b2455,host,eutE,3.9318256327243257,2.0794415416798357,4.007333185232471,1.6094379124341003,3.784189633918261,1.6094379124341003,4.110873864173311,1.3862943611198906,4.02535169073515,1.3862943611198906,4.727387818712341,0.6931471805599453
gene-b4482,host,yigE,4.844187086458591,3.4965075614664802,5.062595033026967,4.143134726391533,4.174387269895637,3.5263605246161616,4.430816798843313,3.4339872044851463,4.23410650459726,2.6390573296152584,5.231108616854587,3.2188758248682006
gene-b2899,host,trhA,5.703782474656201,4.204692619390966,5.384495062789089,4.762173934797756,4.465908118654584,3.58351893845611,4.2626798770413155,2.0794415416798357,4.406719247264253,1.9459101490553132,5.181783550292085,2.0794415416798357
gene-b3733,host,atpG,10.037756173341162,9.378732023236639,10.621741893895802,9.674891664210184,,9.233373071086755,7.335633981927201,7.6128310304073565,,7.011213987350367,6.899723107284872,7.103322062526113
gene-b0711,host,pxpB,5.537334267018537,6.246106765481563,6.492239835020471,6.413458957167357,4.477336814478207,5.181783550292085,4.248495242049359,3.4965075614664802,3.8501476017100584,3.091042453358316,4.51085950651685,3.091042453358316
gene-b3313,host,rplP,10.725753278416203,9.643485495857657,,9.965569934832672,,9.771326648933789,,8.319473692442186,,7.680637427560936,,7.652545692693921
gene-T4p085,phage,nrdC.1,2.4849066497880004,0.0,7.6953031349635665,3.784189633918261,,8.16194579946869,,,,,,
gene-b2992,host,hybE,4.976733742420574,4.394449154672439,5.37989735354046,4.820281565605037,4.5217885770490405,4.060443010546419,3.9512437185814275,2.8903717578961645,3.9318256327243257,2.772588722239781,4.3694478524670215,2.302585092994046
gene-b1413,host,hrpA,7.554858521040676,6.6052979209482015,7.733245646529795,6.9584483932976555,6.222576268071369,6.089044875446846,5.3612921657094255,4.8283137373023015,5.545177444479562,4.189654742026425,5.902633333401366,4.543294782270004
gene-b2502,host,ppx,7.708859601047175,6.3080984415095305,7.9441374911141125,6.792344427470809,5.857933154483459,5.4116460518550396,5.043425116919247,4.04305126783455,4.983606621708336,2.995732273553991,5.652489180268651,3.6888794541139363
gene-b1837,host,yebW,5.313205979041787,3.4339872044851463,4.143134726391533,3.1354942159291497,3.295836866004329,2.302585092994046,3.1354942159291497,1.3862943611198906,2.833213344056216,0.6931471805599453,3.367295829986474,0.6931471805599453
gene-b0722,host,sdhD,8.257904193465674,6.97354301952014,8.0925452638913,7.685243607975833,5.68697535633982,6.4692503167957724,4.465908118654584,5.003946305945459,4.912654885736052,4.51085950651685,4.787491742782046,4.442651256490317
gene-b1086,host,rluC,6.6293632534374485,6.274762021241939,6.238324625039508,6.194405391104672,4.8283137373023015,5.170483995038151,4.04305126783455,4.418840607796598,4.30406509320417,3.6375861597263857,4.74493212836325,3.8066624897703196
gene-b2429,host,murP,5.44673737166631,3.9512437185814275,4.948759890378168,4.248495242049359,4.51085950651685,3.2188758248682006,4.477336814478207,2.1972245773362196,4.59511985013459,1.791759469228055,5.267858159063328,1.6094379124341003
gene-b3067,host,rpoD,8.503702601233739,7.740229524763182,9.150059441091253,8.01829613851552,7.394493107219038,7.4949862339505335,6.214608098422191,6.419994928147142,6.6052979209482015,6.073044534100405,6.126869184114185,6.023447592961033
gene-b1116,host,lolC,7.29776828253138,5.783825182329737,6.68586094706836,6.023447592961033,4.941642422609304,4.584967478670572,4.343805421853684,3.6375861597263857,4.465908118654584,3.1354942159291497,4.852030263919617,2.995732273553991
gene-b0685,host,ybfE,6.82001636467413,3.9512437185814275,6.003887067106539,4.584967478670572,4.418840607796598,3.4011973816621555,3.784189633918261,2.4849066497880004,3.828641396489095,2.1972245773362196,4.30406509320417,2.302585092994046
gene-b1869,host,yecN,6.744059186311348,4.663439094112067,5.981414211254481,4.948759890378168,4.919980925828125,3.912023005428146,4.8283137373023015,2.9444389791664403,4.330733340286331,1.0986122886681098,4.477336814478207,2.8903717578961645
gene-b3418,host,malT,7.310550158534422,6.616065185132817,7.730174795246222,7.261225091971921,5.75890177387728,5.940171252720432,5.424950017481403,4.59511985013459,5.501258210544727,4.77912349311153,6.1779441140506,4.770684624465665
gene-b3881,host,yihT,4.5217885770490405,2.302585092994046,4.477336814478207,2.3978952727983707,4.23410650459726,2.0794415416798357,4.543294782270004,1.0986122886681098,4.543294782270004,0.6931471805599453,5.278114659230517,0.6931471805599453
gene-b0624,host,crcB,6.111467339502679,4.672828834461906,5.187385805840755,4.48863636973214,4.007333185232471,3.4965075614664802,3.713572066704308,2.833213344056216,3.6109179126442243,1.3862943611198906,4.248495242049359,0.0
gene-b2933,host,cmtA,4.394449154672439,1.6094379124341003,4.672828834461906,2.1972245773362196,4.219507705176107,2.0794415416798357,4.465908118654584,1.791759469228055,4.709530201312334,1.0986122886681098,5.648974238161206,1.791759469228055
gene-b0058,host,rluA,6.513230110912307,5.3612921657094255,6.9975959829819265,6.054439346269371,5.793013608384144,5.545177444479562,5.214935757608986,4.6913478822291435,5.181783550292085,4.174387269895637,5.351858133476067,4.290459441148391
gene-b1349,host,recT,4.219507705176107,2.302585092994046,3.8918202981106265,2.3978952727983707,3.58351893845611,1.791759469228055,3.5263605246161616,0.0,3.5553480614894135,1.0986122886681098,4.3694478524670215,0.6931471805599453
gene-b1888,host,cheA,4.543294782270004,3.8501476017100584,4.962844630259907,4.276666119016055,4.418840607796598,3.4965075614664802,4.430816798843313,2.8903717578961645,4.6443908991413725,1.9459101490553132,5.337538079701318,1.9459101490553132
gene-b3923,host,uspD,6.516193076042964,5.236441962829949,6.1070228877422545,4.919980925828125,4.941642422609304,3.8066624897703196,4.663439094112067,2.8903717578961645,4.6443908991413725,1.9459101490553132,4.890349128221754,2.302585092994046
gene-b3342,host,rpsL,10.281067457154757,9.026417533815254,10.793167332983991,9.359880439245758,,8.968650903374874,7.242082359256962,7.543802867501509,,6.813444599510896,6.415096959171596,6.858565034791365
gene-b1448,host,mnaT,6.240275845170769,4.969813299576001,5.723585101952381,4.9344739331306915,3.8066624897703196,3.970291913552122,3.784189633918261,2.5649493574615367,3.58351893845611,1.791759469228055,4.2626798770413155,2.1972245773362196
gene-b0439,host,lon,7.9665866976384025,8.133000218583613,8.551787836180736,8.384575666801398,6.9874902470009905,7.783224016336037,5.860786223465865,6.220590170099739,6.270988431858299,5.594711379601839,6.269096283706261,5.762051382780177
gene-b2413,host,cysZ,7.110696122978827,4.969813299576001,6.51471269087253,4.663439094112067,5.1647859739235145,3.8066624897703196,4.624972813284271,3.1780538303479458,4.8283137373023015,1.9459101490553132,4.927253685157205,2.5649493574615367
gene-b4662,host,sgrT,5.863631175598097,3.6635616461296463,4.897839799950911,3.4965075614664802,4.7535901911063645,3.258096538021482,4.543294782270004,2.5649493574615367,3.8918202981106265,2.3978952727983707,4.007333185232471,2.833213344056216
gene-b0940,host,elfC,5.247024072160486,3.332204510175204,4.976733742420574,2.772588722239781,4.969813299576001,2.70805020110221,4.477336814478207,2.4849066497880004,4.9344739331306915,1.3862943611198906,5.66988092298052,1.3862943611198906
gene-b3184,host,yhbE,7.1631723908466425,6.852242569051878,7.934871565945177,7.796469243086058,6.459904454377535,8.07215530818825,5.017279836814924,5.703782474656201,5.159055299214529,5.25227342804663,5.262690188904886,4.997212273764115
gene-b0390,host,aroM,5.3230099791384085,3.713572066704308,5.68697535633982,4.7535901911063645,4.31748811353631,3.5263605246161616,3.8918202981106265,2.0794415416798357,3.8066624897703196,0.6931471805599453,4.718498871295094,1.791759469228055
gene-b0209,host,yafD,6.602587892189336,6.6039438246004725,5.998936561946683,6.481577129276431,4.727387818712341,6.226536669287466,4.672828834461906,6.148468295917647,4.442651256490317,6.249975242259483,4.9344739331306915,6.07993319509559
gene-b1412,host,azoR,6.159095388491933,5.043425116919247,6.0112671744041615,4.859812404361672,4.406719247264253,3.828641396489095,3.7612001156935624,2.772588722239781,3.8066624897703196,1.791759469228055,4.553876891600541,2.1972245773362196
gene-b0250,host,ykfB,5.755742213586912,3.9889840465642745,5.351858133476067,4.23410650459726,4.060443010546419,3.6888794541139363,3.828641396489095,2.772588722239781,3.970291913552122,2.6390573296152584,4.770684624465665,2.772588722239781
gene-T4p150,phage,5.4,0.6931471805599453,0.0,6.771935555839602,1.6094379124341003,7.843848638152472,4.04305126783455,,5.3981627015177525,,,,
gene-b1551,host,ynfN,1.3862943611198906,0.0,3.58351893845611,1.791759469228055,,0.6931471805599453,1.9459101490553132,0.0,2.6390573296152584,0.6931471805599453,,0.0
gene-b3143,host,yraI,4.465908118654584,1.3862943611198906,4.330733340286331,1.6094379124341003,4.07753744390572,0.6931471805599453,4.0943445622221,1.3862943611198906,4.2626798770413155,1.3862943611198906,5.056245805348308,0.6931471805599453
gene-b2162,host,rihB,3.6375861597263857,1.0986122886681098,4.143134726391533,2.0794415416798357,3.828641396489095,1.6094379124341003,3.9318256327243257,1.0986122886681098,4.07753744390572,1.6094379124341003,5.017279836814924,0.6931471805599453
gene-b2693,host,argY,8.655214489313613,6.990256500493881,8.352790135124629,7.224753405767971,6.289715570908998,6.0112671744041615,5.198497031265826,4.499809670330265,5.3981627015177525,3.970291913552122,4.543294782270004,4.204692619390966
gene-b3269,host,yhdX,5.799092654460526,3.8066624897703196,6.023447592961033,4.77912349311153,4.74493212836325,3.912023005428146,4.709530201312334,3.6375861597263857,4.406719247264253,3.258096538021482,5.402677381872279,3.2188758248682006
gene-b3351,host,kefG,5.680172609017068,5.147494476813453,4.532599493153256,5.003946305945459,4.30406509320417,3.8066624897703196,4.060443010546419,2.70805020110221,3.912023005428146,2.772588722239781,5.176149732573829,2.1972245773362196
gene-b1681,host,sufD,5.572154032177765,5.247024072160486,6.159095388491933,5.921578419643816,4.770684624465665,5.123963979403259,3.871201010907891,3.367295829986474,3.970291913552122,2.772588722239781,4.948759890378168,2.1972245773362196
gene-b2935,host,tktA,8.852521917335372,8.606302366488013,8.652248422409102,8.78523362361273,7.9017475185201445,8.12058871174027,7.030857476116121,6.60934924316738,7.014814351275545,6.095824562432225,6.504288173536645,6.2878585601617845
gene-b3661,host,nlpA,7.194436851100335,6.077642243349034,6.925595197110468,5.332718793265369,5.572154032177765,4.653960350157523,4.8283137373023015,3.4339872044851463,4.736198448394496,2.6390573296152584,5.365976015021851,2.8903717578961645
gene-b0453,host,ybaY,7.8168199657645525,6.406879986069314,7.9102237070973445,6.61338421837956,6.45833828334479,5.8805329864007,5.147494476813453,4.406719247264253,5.3230099791384085,3.912023005428146,5.288267030694535,3.6888794541139363
gene-b0282,host,yagP,5.0238805208462765,2.4849066497880004,4.290459441148391,2.70805020110221,3.6635616461296463,2.302585092994046,3.713572066704308,1.0986122886681098,3.828641396489095,1.0986122886681098,4.9344739331306915,0.6931471805599453
gene-b1480,host,sra,7.609862200913554,4.543294782270004,6.914730892718563,4.31748811353631,5.799092654460526,3.4339872044851463,4.465908118654584,1.9459101490553132,3.6635616461296463,0.0,4.04305126783455,1.0986122886681098
gene-T4p257,phage,arn,2.6390573296152584,0.0,8.035926369891792,3.9512437185814275,,8.069342366811636,,7.311886164077165,,7.600902459542082,,7.771488760117616
gene-b0048,host,folA,7.714677473800927,5.659482215759621,6.876264611890766,5.429345628954441,5.241747015059643,4.406719247264253,4.564348191467836,3.6375861597263857,4.477336814478207,3.1780538303479458,4.605170185988092,3.1354942159291497
gene-b1149,host,ymfN,4.248495242049359,2.0794415416798357,4.584967478670572,2.995732273553991,3.828641396489095,2.302585092994046,4.127134385045092,0.6931471805599453,4.382026634673881,1.0986122886681098,5.111987788356544,0.0
gene-b3764,host,maoP,8.939843124278502,7.20934025660291,7.906178840394815,6.148468295917647,6.755768921984255,5.62040086571715,6.082218910376446,4.804021044733257,6.304448802421981,4.394449154672439,5.82600010738045,4.672828834461906
gene-T4p274,phage,ndd.5,3.091042453358316,0.0,10.32554753421613,7.304515946460155,,7.860956364876389,,7.419380582918692,,6.721425700790643,,6.844815479208263
gene-b1210,host,hemA,7.319202458767849,5.438079308923196,7.077498053569231,6.154858094016418,4.90527477843843,4.820281565605037,4.04305126783455,3.4965075614664802,4.499809670330265,3.295836866004329,4.553876891600541,3.1780538303479458
gene-b3832,host,rmuC,5.846438775057725,4.897839799950911,5.834810737062605,5.402677381872279,4.736198448394496,4.418840607796598,4.8283137373023015,4.30406509320417,4.718498871295094,3.784189633918261,5.786897381366708,3.8066624897703196
gene-b0811,host,glnH,10.150660081649699,8.08825472712243,9.868326587442539,7.582738488914411,7.822845290279774,6.395261598115449,6.436150368369428,5.043425116919247,6.6895992691789665,4.219507705176107,6.218600119691729,3.9318256327243257
gene-b2561,host,yfhH,5.5053315359323625,3.58351893845611,5.278114659230517,3.6375861597263857,4.276666119016055,2.5649493574615367,3.8066624897703196,1.9459101490553132,4.07753744390572,1.0986122886681098,4.709530201312334,1.9459101490553132
gene-b3910,host,yiiM,5.602118820879701,5.209486152841421,5.7430031878094825,5.375278407684165,7.5688956634069955,4.465908118654584,6.063785208687608,3.367295829986474,4.574710978503383,2.0794415416798357,5.429345628954441,2.70805020110221
gene-T4p249,phage,34,2.6390573296152584,0.6931471805599453,9.565213693968287,3.8918202981106265,,6.677083461247136,,8.369388996647842,,,,
gene-T4p254,phage,t,2.70805020110221,0.6931471805599453,9.44311737225863,6.903747257584598,,8.09132127353041,,8.058960017769417,,,,
gene-b1560,host,ydfU,4.143134726391533,1.791759469228055,4.174387269895637,2.5649493574615367,3.713572066704308,2.0794415416798357,3.58351893845611,0.0,3.8066624897703196,0.6931471805599453,4.8283137373023015,0.0
gene-b3445,host,insB6,4.890349128221754,2.5649493574615367,4.762173934797756,3.4011973816621555,3.5553480614894135,2.9444389791664403,3.4965075614664802,1.3862943611198906,3.2188758248682006,1.9459101490553132,4.0943445622221,1.3862943611198906
gene-b0979,host,appB,5.25227342804663,3.8501476017100584,5.236441962829949,4.02535169073515,4.812184355372417,3.091042453358316,4.454347296253507,2.0794415416798357,4.477336814478207,1.9459101490553132,5.288267030694535,1.9459101490553132
gene-b2553,host,glnB,7.782807262839695,6.003887067106539,7.013915474810528,5.6937321388027,5.6131281063880705,4.727387818712341,4.465908118654584,3.6109179126442243,4.48863636973214,3.1780538303479458,4.574710978503383,2.833213344056216
